Species	c14.0	c16.0	c16.1w7	c16.2w6	c16.2w4	c16.3w6	c17.0	c16.3w4	c16.3w1	c16.4w1	c18.0	c18.1w9	c18.1w7	c18.2w6	c18.2w4	c18.3w6	c18.3w4	c18.3w3	c18.3w1	c18.4w3	c18.4w1	c20.1w11	c20.1w9	c20.1w7	c20.2w6	c20.3w6	c20.4w6	c20.3w3	c20.4w3	c20.5w3	c22.1w11	c22.1w9	c22.1w7	c22.2w6	c21.5w3	c22.4w6	c22.5w6	c22.4w3	c22.5w3	c22.6w3
OceanPout	0.01322279	0.159618	0.04806381	4.20E-04	0.006296568	0.005561969	0.005142198	3.15E-04	0	0.007765768	0.05215657	0.1209991	0.04722426	0.007345996	0.00262357	7.35E-04	0.001888971	0.001888971	0.001679085	0.009025081	0.001154371	0.002203799	0.009025081	0.004932312	0.002833456	5.25E-04	0.05257635	5.25E-04	0.002413685	0.2235282	0.001049428	8.40E-04	0.001259314	2.10E-04	0.006086683	0.002728513	0.006506454	1.05E-04	0.01217337	0.1773533
OceanPout	0.03567856	0.1426031	0.1474936	0.01133711	0.009336445	0	0.005001667	0.00666889	0.001000333	0.002222963	0.03456708	0.1308214	0.06257641	0.01033678	0.004445926	0.005335112	0.003112148	0.004779371	0.002222963	0.005779704	0.002111815	0.02489719	0.01722796	0.02056241	0.005112815	0.001556074	0.02867623	0.001667222	0.002111815	0.1414916	0.002667556	0.003890186	0.002000667	0.001444926	0.001111482	0.00544626	0.005112815	0.001444926	0.02022897	0.08591753
OceanPout	0.04574639	0.1327677	0.07876634	0.01100665	0.01031873	0	0.007452419	0.006649851	0.002178399	0.003324925	0.05239624	0.07383628	0.08335244	0.009745471	0.002866315	9.17E-04	0.002980968	0.004471452	0.002178399	0.003898188	0.002063747	0.02144004	0.0176565	0.03405182	0.006076588	0.002293052	0.03737675	0.002293052	0.003210273	0.1680807	0.009860124	0.003554231	0.004471452	0.001261179	0.00309562	0.007567072	0.00527402	4.59E-04	0.02453566	0.1105251
OceanPout	0.01070754	0.148016	0.02823851	3.15E-04	0.003779131	0.001994541	0.006403527	5.25E-04	0	0.002519421	0.05070334	0.1264959	0.04702918	0.00986773	0.001679614	6.30E-04	0.001049759	0.002624396	9.45E-04	0.006403527	8.40E-04	0.003464203	0.01301701	0.005353769	0.004408986	4.20E-04	0.03590174	0.00125971	0.002519421	0.2057527	0.001679614	0.002204493	0.001154734	4.20E-04	0.004199034	0.002309469	0.00430401	2.10E-04	0.01133739	0.2493177
OceanPout	0.03415205	0.1414035	0.1064327	0.01894737	0.0128655	0	0.006549708	0.00748538	0.001988304	0.003391813	0.04315789	0.09847953	0.06479532	0.0122807	0.001520468	8.19E-04	0.004795322	0.004912281	0.00245614	0.002807018	0.001520468	0.02304094	0.01461988	0.01614035	0.01087719	0.002222222	0.05146199	0.002105263	0.001520468	0.1169591	0.004795322	0.002573099	0.002105263	0.001052632	0.001754386	0.008888889	0.008888889	0.001988304	0.02795322	0.1302924
OceanPout	0.01919137	0.1592453	0.06673854	5.39E-04	0.0109973	0.002803235	0.008948787	6.47E-04	0	0.002587601	0.02404313	0.1732615	0.04571429	0.009595687	0.001725067	4.31E-04	6.47E-04	0.003881402	0.002587601	0.01024259	3.23E-04	0.00690027	0.01994609	0.01002695	0.004420485	3.23E-04	0.02954178	0.001078167	0.003342318	0.1578437	0.009811321	0.004959569	0.001617251	0	0.004204852	0.003665768	0.004528302	0	0.01196765	0.1816712
OceanPout	0.03786906	0.1283697	0.1251605	9.63E-04	0.001604621	0.006204536	0.001711596	0.007167309	0	0.01112537	0.02086008	0.1193838	0.06225931	0.008344031	0.00203252	0.001390672	0.001390672	0.003851091	9.63E-04	0.01807873	0.002460419	0.009413778	0.04952931	0.01069748	0.003209243	5.35E-04	0.01401369	7.49E-04	0.004065041	0.1759735	0.0343389	0.006632435	0.001497647	0	0.005134788	0.001069748	0.003102268	7.49E-04	0.009520753	0.1085794
OceanPout	0.03171404	0.12028	0.1860416	0.001272804	0.003500212	0.006894357	0.002439542	0.007318625	0	0.01050064	0.03012304	0.08230802	0.1213407	0.005621553	0.003818413	0.003288078	0.001166737	0.001484938	0.001378871	0.009864234	0.002015274	0.01272804	0.007212558	0.02630462	0.00286381	8.49E-04	0.01983454	5.30E-04	0.001697073	0.1996182	0.005303352	0.001378871	0.001272804	1.06E-04	0.00466695	0.002015274	0.002121341	6.36E-04	0.01166737	0.06682223
OceanPout	0.04575512	0.1210538	0.1084684	0.001279863	0.002239761	0.005546075	0.002773038	0.007572526	0	0.01365188	0.03263652	0.1425981	0.08532423	0.005546075	0.00362628	8.53E-04	0.001706485	0.002346416	0.001279863	0.01994454	0.002239761	0.01386519	0.01183874	0.01802474	0.003306314	5.33E-04	0.01941126	8.53E-04	0.00383959	0.2124573	0.007145904	0.002133106	0.001173208	2.13E-04	0.005972696	0.001919795	0.002666382	3.20E-04	0.008959044	0.07892491
OceanPout	0.03005203	0.1247743	0.1483487	8.50E-04	0.002867155	0.006052883	0.002442391	0.005097165	0	0.006902411	0.02187533	0.1322077	0.07720081	0.01146862	0.002123819	0.0011681	0.001380482	0.004778592	0.0011681	0.01741531	0.001699055	0.009981948	0.02803441	0.01699055	0.003504301	0.001061909	0.01815865	0.001061909	0.004141446	0.165764	0.01125624	0.004460019	0.001911437	0	0.004990974	0.001592864	0.002760964	5.31E-04	0.01178719	0.1121376
OceanPout	0.02463783	0.1149413	0.1668605	0.001057418	0.002114836	0.00655599	0.002326319	0.006344507	0	0.008353601	0.02188855	0.1058475	0.1051073	0.01120863	0.00359522	0.001374643	0.001268901	0.004546896	0.001268901	0.02040816	0.00116316	0.01374643	0.019245	0.02654119	0.003172253	7.40E-04	0.01713017	8.46E-04	0.003489479	0.1756371	0.008036375	0.004123929	0.001903352	0	0.00592154	0.001691868	0.003066512	7.40E-04	0.01152585	0.09157238
OceanPout	0.04964309	0.1346528	0.1199438	9.73E-04	0.004758815	0.002163098	0.003244646	0.001081549	0	0.001730478	0.03742159	0.1746701	0.06272983	0.005083279	0.001838633	4.33E-04	7.57E-04	0.001838633	0.001297859	0.00400173	0.001622323	0.0309323	0.01027471	0.007354532	0.001622323	1.08E-04	0.02930997	6.49E-04	0.001622323	0.1814839	0.006489293	0.002920182	9.73E-04	0	0.002163098	0.001514168	0.001622323	4.33E-04	0.01059918	0.1000433
Plaice	0.03728561	0.1664003	0.05337168	0.00330244	0.00692447	0	0	0.00330244	6.39E-04	0.001278364	0.0270587	0.1181421	0.04314477	0.01171833	0.001811015	0.001171833	5.33E-04	0.007563652	5.33E-04	0.01214446	0.001597955	0.003941621	0.02173218	0.00681794	2.13E-04	0	0.01619261	0.002130606	0.004261212	0.1770534	0.0116118	0.002556727	0.001491424	0	0.004048152	0.001491424	0.0035155	3.20E-04	0.01800362	0.2266965
Plaice	0.01601978	0.1937426	0.01806257	0.00182776	0.01075153	0	0	0	0	0.002580368	0.05440275	0.1005268	0.02698635	0.008171164	0	0	9.68E-04	0.003978067	0	0.004408128	8.60E-04	0.003763036	0.0252661	0.001935276	0.002150306	5.38E-04	0.02913665	6.45E-04	0.003332975	0.09859155	0.01311687	0.002902914	0.001505214	7.53E-04	0.001397699	0.004838189	0.004945705	0.001182669	0.02010537	0.3406085
Plaice	0.02149748	0.1682047	0.03208893	0.003041107	0.005348154	0	0.004614094	0.001048658	0	0.009123322	0.03680789	0.1091653	0.03932466	0.009542785	0.002411913	0	0.001363255	0.005243289	7.34E-04	0.006396812	0.001468121	0.002936242	0.01646393	0.006921141	0.003880034	0	0.02548238	0.001782718	0.003250839	0.1698826	0.005662752	0.002097315	0.001572987	3.15E-04	0.003250839	0.001782718	0.005662752	4.19E-04	0.01971477	0.2714975
Plaice	0.03400128	0.1626519	0.04615221	0.003410787	0.006288638	0	0	0.003197612	6.40E-04	0.001279045	0.02696653	0.1046685	0.04114261	0.01055212	0.002131742	0.001065871	6.40E-04	0.007461096	6.40E-04	0.01172458	0.001598806	0.003197612	0.01609465	0.006608399	0.002344916	0	0.01748028	0.00255809	0.005649115	0.1803453	0.004583245	0.002131742	0.001598806	3.20E-04	0.004263483	0.00255809	0.001918567	4.26E-04	0.02792582	0.2537838
Plaice	0.018006	0.1513838	0.02578637	0	0.006557741	7.78E-04	0.008669557	0	0.007002334	0	0.0634656	0.07669223	0.03967989	0.008336112	0.001556074	0.001889519	0.001556074	0.001444926	0.001556074	8.89E-04	0.001000333	0.008336112	0.009558742	0.012004	0.003112148	0.001000333	0.04690452	0.001333778	0.003445593	0.1850617	0.001667222	0.001444926	0.005335112	4.45E-04	0.003334445	0.009336445	0.006780038	0.004668223	0.05290652	0.2270757
Plaice	0.02364116	0.1594723	0.08707124	0.001055409	0.009076517	0.004010554	0.009287599	0.002744063	0	0.01171504	0.04369393	0.06395778	0.04707124	0.01266491	0.001583113	0.002110818	5.28E-04	0.0023219	0.002005277	0.007704485	0.00116095	0.002849604	0.0116095	0.01424802	0.004116095	9.50E-04	0.02912929	9.50E-04	0.003271768	0.2073879	0.002005277	0.00116095	0.002532982	3.17E-04	0.008337731	0.005065963	0.004327177	3.17E-04	0.03240106	0.1761478
Plaice	0.02792996	0.1731658	0.05048877	0.003437534	0.008486411	3.22E-04	0.003759802	0.007519605	0	0.002363304	0.04554732	0.0894833	0.04962939	7.52E-04	0.002255881	0.001396498	8.59E-04	0.004189494	6.45E-04	0.007197336	0.00257815	0.003330111	0.009990332	0.0117091	2.15E-04	0	0.02621119	6.45E-04	0.004189494	0.1748845	0.002041036	0.001611344	0.00257815	1.07E-04	0.004834032	0.003330111	0.002255881	6.45E-04	0.03168976	0.2377269
Plaice	0.01448816	0.178088	0.03225465	6.35E-04	0.006027919	0.001692047	0.004970389	0.002220812	0	0.001586294	0.05150169	0.0946489	0.04515651	0.007402707	9.52E-04	0.001480541	0.001163283	0.0017978	0.001374788	0.003807107	5.29E-04	0.003807107	0.01300761	0.008037225	0.003066836	7.40E-04	0.03775381	0.00105753	0.002643824	0.1436125	0.002749577	0.001586294	0.002432318	3.17E-04	0.002115059	0.002326565	0.00571066	0	0.02548646	0.2917724
Plaice	0.02992677	0.1667197	0.04266157	3.18E-04	0.003820439	0.001485726	0.003502069	0.001697973	0	0.001379603	0.03756765	0.1095193	0.04043298	0.01220418	7.43E-04	0.00127348	9.55E-04	0.003608193	0.001061233	0.006049029	3.18E-04	0.007004139	0.03130638	0.007004139	0.003820439	6.37E-04	0.02589409	0.001697973	0.003289823	0.1122785	0.01920832	0.003183699	0.00127348	4.24E-04	0.002016343	0.00191022	0.005306166	3.18E-04	0.02387775	0.2843044
Plaice	0.0384328	0.1591758	0.05167076	6.41E-04	0.003523006	0.003202733	0.003309491	0.002455429	0	0.003523006	0.03309491	0.126508	0.05327213	0.0116366	9.61E-04	0.001387851	9.61E-04	0.005658162	0.001067578	0.017188	5.34E-04	0.005017615	0.04355717	0.007366286	0.004056795	6.41E-04	0.01772179	0.003523006	0.006085193	0.1094267	0.01729476	0.004697342	0.001601366	3.20E-04	0.003309491	0.001814882	0.004270311	5.34E-04	0.01729476	0.2332657
Plaice	0.03092126	0.163532	0.07735629	6.38E-04	0.004781639	0.002656466	0.006906811	0.001912655	0	0.008606949	0.04048454	0.08277548	0.05249176	0.01678886	0.001381362	0.002231431	4.25E-04	0.003400276	0.001912655	0.006588035	7.44E-04	0.004250345	0.02114547	0.006588035	0.004569121	9.56E-04	0.03007119	0.001275104	0.003931569	0.1762831	0.009457018	0.00233769	0.001487621	3.19E-04	0.004356604	0.005312932	0.004250345	3.19E-04	0.030815	0.1857401
Plaice	0.02564939	0.1878057	0.02967069	0	0	0.007607869	0.001195522	0.005434192	3.26E-04	0.003912618	0.04434301	0.1072709	0.03619172	0.01260733	0.001738941	0.001630258	0.001086838	0.004129986	0.002064993	0.00934681	0	0.007281817	0.03575698	0.00652103	0.003586567	6.52E-04	0.02412781	0.003151831	0.004347354	0.1079231	0.02271492	0.004673405	0.002282361	2.17E-04	0.001956309	0.003477883	0.004129986	0.01086838	0.01956309	0.2547549
Plaice	0.02345815	0.1561674	0.02323789	3.30E-04	0.007599119	0.001211454	0.00969163	8.81E-04	0.006938326	6.61E-04	0.06167401	0.06420705	0.0376652	0.004735683	0.001651982	0.001872247	0.002202643	0.001321586	0.002202643	0.001431718	0.001101322	0.008810573	0.007819383	0.01420705	0.003524229	9.91E-04	0.03557269	8.81E-04	0.003524229	0.1971366	0.001211454	0.001211454	0.006277533	5.51E-04	0.003964758	0.00814978	0.009140969	0.008810573	0.04834802	0.2296256
Plaice	0.01629413	0.1776687	0.03018592	3.13E-04	0.008251515	0.001984541	0.01211615	0.001357844	0	0.005013578	0.05055358	0.06987675	0.05326927	0.006684771	0	7.31E-04	9.40E-04	9.40E-04	0.001984541	0.002088991	2.09E-04	0.003551285	0.01639858	0.01692083	0.00229789	6.27E-04	0.03196156	7.31E-04	0.001984541	0.1747441	0.005640276	0.001462294	0.008773762	0	0.003551285	0.001775642	0.003237936	0	0.02569459	0.2601838
Plaice	0.02594116	0.1553306	0.06147844	9.49E-04	0.005694401	0.005694401	0.01571233	0.004745334	2.11E-04	0.01149425	0.03184646	0.1059791	0.05873669	0.007803438	4.22E-04	0.002003585	0.00115997	0.001898134	0.00168723	0.008752504	0.00115997	0.00738163	0.02762839	0.02783929	0.003269008	5.27E-04	0.02119582	0.001054519	0.003058104	0.1868607	0.01571233	0.004007171	0.01318148	4.22E-04	0.007592534	0.001370874	0.002214489	1.05E-04	0.02140673	0.1464726
Plaice	0.02235371	0.1523121	0.01917598	2.19E-04	0.005698006	8.77E-04	0.007779969	0.002191541	0.004163927	0	0.05873329	0.07089634	0.03364015	0.01271094	0.001534078	0.001753233	0.001314924	0.002191541	0.001753233	0.001205347	0.001314924	0.01117686	0.02180583	0.01282051	0.005369275	0.001643655	0.05654175	0.001643655	0.003068157	0.1685295	0.005150121	0.001753233	0.003177734	3.29E-04	0.002849003	0.007122507	0.006684199	0.001753233	0.04481701	0.2419461
Plaice	0.02375553	0.1690962	0.04589137	6.48E-04	0.01187777	0.001511716	0.008314437	0.001403736	0	0.007450599	0.04826693	0.07245438	0.0499946	0.01133787	9.72E-04	0.001835655	3.24E-04	0.002375553	0.002591513	0.002915452	4.32E-04	0.005722924	0.01760069	0.008422417	0.003887269	9.72E-04	0.03595724	9.72E-04	0.003131411	0.1531152	0.006370802	0.002159594	0.002159594	3.24E-04	0.004211208	0.01187777	0.005398985	4.32E-04	0.05021056	0.223626
Plaice	0.03426757	0.1666302	0.03601927	0.004269761	0.01291877	0	0	0.002518064	3.28E-04	0.001313773	0.0520035	0.06765929	0.03612875	0.005255091	0	0.002737026	0.001751697	0.001751697	8.76E-04	0.002299102	0.001642216	0.02529012	0.03021677	0.02353843	0.002408583	0.001094811	0.0387563	0.00208014	0.002299102	0.1395884	0.05802496	0.008977447	0.01083862	0.001532735	0.003831837	0.006459383	0.005583534	0.001313773	0.02682286	0.1809722
Plaice	0.02219576	0.163599	0.04276743	3.25E-04	0.01136856	0.001840624	0.003464703	0.001190992	0	0.00108272	0.04320052	0.1006929	0.04320052	0.01039411	6.50E-04	0.001299264	6.50E-04	0.002706799	0.002490256	0.004006063	2.17E-04	0.006063231	0.03897791	0.01212646	0.003139887	4.33E-04	0.02327848	0.00216544	0.003031615	0.1186661	0.02501083	0.00985275	0.002381984	4.33E-04	0.00162408	0.007362495	0.004439151	5.41E-04	0.0440667	0.2390645
Plaice	0.02363656	0.1651307	0.04846579	7.59E-04	0.01333622	0.001843218	0.008673967	0.001517944	8.67E-04	0.007156023	0.04933319	0.06787379	0.05052586	0.01084246	0.001084246	0.001951643	3.25E-04	0.002168492	0.002710615	0.003361162	5.42E-04	0.007914995	0.01626369	0.009649789	0.003794861	9.76E-04	0.03653909	9.76E-04	0.003144313	0.1553724	0.006722325	0.001843218	0.002493766	3.25E-04	0.004662257	0.00921609	0.006071777	4.34E-04	0.04304456	0.2284506
Plaice	0.02397849	0.1680645	0.04333333	5.38E-04	0.008817204	0.001505376	0.007311828	0.001397849	0	0.007849462	0.04849462	0.07752688	0.04569892	0.01043011	9.68E-04	0.001505376	2.15E-04	0.002150538	0.001612903	0.003010753	4.30E-04	0.01021505	0.02258065	0.008817204	0.004623656	8.60E-04	0.03376344	0.001397849	0.003333333	0.1587097	0.01032258	0.002580645	0.002580645	3.23E-04	0.003870968	0.008602151	0.005268817	4.30E-04	0.03763441	0.2292473
Plaice	0.03200516	0.1647514	0.04790033	0.004618194	0.008484588	0	0.001610998	7.52E-04	5.37E-04	0.005262593	0.03844915	0.1003115	0.04628934	0.01095478	7.52E-04	0.001073998	8.59E-04	0.004725593	0.001503598	0.009236387	0.001610998	0.00741059	0.02899796	0.01063259	0.003973794	0	0.02319837	0.001933197	0.004618194	0.1418752	0.01245838	0.003651595	0.00730319	0	0.003758995	0.003758995	0.004832993	6.44E-04	0.02556116	0.2337021
Plaice	0.01701263	0.1693773	0.04322705	8.56E-04	0.01262572	0.002032955	0.008559812	0.001711962	7.49E-04	0.008880805	0.05403381	0.06013268	0.04686497	0.01037877	0.001604965	0.001711962	2.14E-04	0.002032955	0.002567944	0.004386903	7.49E-04	0.003530922	0.01273272	0.01754761	0.003530922	8.56E-04	0.03124331	9.63E-04	0.002888936	0.1969827	0.002567944	0.001497967	0.003530922	3.21E-04	0.007382838	0.008987802	0.005242885	4.28E-04	0.04023111	0.2098224
Plaice	0.0204477	0.1682092	0.03637538	4.30E-04	0.009685751	0.001291433	0.007102884	0.001399053	0	0.00990099	0.04735256	0.08340508	0.04778304	0.01000861	0.001076195	0.001506672	3.23E-04	0.002367628	0.00204477	0.002905725	4.30E-04	0.005488592	0.0237839	0.00796384	0.003336203	7.53E-04	0.04143349	9.69E-04	0.002905725	0.1568015	0.009470512	0.002367628	0.001721911	3.23E-04	0.003228584	0.007748601	0.006995265	4.30E-04	0.03357727	0.2366552
Plaice	0.01883179	0.1774657	0.03085435	3.19E-04	0.006809235	8.51E-04	0.005958081	0.001170337	0	0.008298755	0.04564315	0.0913927	0.04723907	0.009256304	0.001063943	0.001276732	2.13E-04	0.002447069	0.001383126	0.002447069	2.13E-04	0.003830195	0.02287477	0.007128418	0.003511012	5.32E-04	0.03500372	0.001276732	0.002659857	0.1554421	0.00989467	0.002659857	0.001808703	4.26E-04	0.002659857	0.006170869	0.005000532	4.26E-04	0.02500266	0.2605596
Plaice	0.03276582	0.1469108	0.08491273	9.64E-04	0.005246814	0.004711425	0.002355713	0.004283114	0	0.00449727	0.02666238	0.1027947	0.0459364	0.01284934	0.001284934	0.001284934	9.64E-04	0.005568048	0.001284934	0.0130635	0.001284934	0.006852982	0.06189099	0.008780383	0.003426491	5.35E-04	0.01370596	0.002141557	0.005353892	0.1178927	0.04143913	0.008352072	0.001927401	3.21E-04	0.003105258	0.001177856	0.003105258	7.50E-04	0.02184388	0.1977728
Plaice	0.02437715	0.1724656	0.04939863	5.37E-04	0.007517182	0.001503436	0.006980241	0.001181271	0	0.006335911	0.04467354	0.07946735	0.05594931	0.01138316	0.001396048	0.001503436	3.22E-04	0.002469931	0.001610825	0.002684708	4.30E-04	0.005262027	0.02244416	0.0082689	0.004725086	0.001073883	0.03318299	0.001073883	0.003329038	0.1635524	0.01063144	0.003006873	0.002147766	3.22E-04	0.003758591	0.008483677	0.005047251	3.22E-04	0.03597509	0.2152062
Plaice	0.009471532	0.172102	0.02023464	0.003228931	0.007641804	0	0.006457862	0.003228931	6.46E-04	0.01022495	0.05865892	0.1013884	0.04359057	0.004735766	0.001399204	0	0.001722097	0.001722097	0.001614466	0.002367883	0.001291572	0.002798407	0.01377677	0.007318911	4.31E-04	0	0.04617372	0.00107631	0.002475514	0.155204	0.001937359	0.001506835	0.00204499	0	0.002583145	0.003228931	0.005489183	6.46E-04	0.02217199	0.2794102
Plaice	0.02245414	0.1514864	0.05903437	6.33E-04	0.008328062	0.001897533	0.003795066	0.002530044	0	0.002635463	0.03520978	0.1469534	0.04680582	0.01380983	0.001265022	0.001370441	9.49E-04	0.004849252	0.001897533	0.01159604	7.38E-04	0.007379296	0.02234872	0.0142315	0.004427577	7.38E-04	0.0142315	0.002635463	0.005481763	0.1213367	0.006219692	0.004005903	0.004111322	6.33E-04	0.004111322	0.001581278	0.00421674	6.33E-04	0.02761965	0.2358212
Plaice	0.03776579	0.1629112	0.06992489	7.41E-04	0.003702528	0.004125674	0.001586798	0.001904157	0	0.001163652	0.03226489	0.1004972	0.04654607	0.01280017	7.41E-04	0.001163652	6.35E-04	0.00454882	9.52E-04	0.008991854	6.35E-04	0.008039776	0.06653972	0.007828203	0.003279382	5.29E-04	0.01576219	0.001481011	0.003173596	0.1110758	0.0619909	0.009415001	0.00211573	3.17E-04	0.00211573	0.001481011	0.002962023	6.35E-04	0.02147466	0.1861843
Plaice	0.02839866	0.1681244	0.04815895	0	0.004211208	0.001187777	0.006802721	0	0.005722924	5.40E-04	0.03584926	0.1291437	0.05344995	0.01220171	0.001619695	0.001403736	8.64E-04	0.004535147	0.001079797	0.004643127	6.48E-04	0.005938883	0.03131411	0.00723464	0.004535147	0.001079797	0.03153007	0.002159594	0.003347371	0.1356225	0.01630493	0.00367131	0.002267574	5.40E-04	0.003995249	0.003887269	0.00356333	0.002591513	0.02688695	0.2049455
Plaice	0.02612307	0.1595803	0.02426495	7.65E-04	0.005792983	0.001967428	0.004153459	0.001639523	0.005355777	0.00142092	0.056181	0.05880424	0.04153459	0.005355777	0.00207673	0.001639523	0.002404634	0.001967428	0.001639523	0.002186031	0.001093016	0.01016505	0.006776697	0.01541152	0.003606952	0.001093016	0.02841841	6.56E-04	0.003716253	0.2090939	0.001311619	9.84E-04	0.005137173	5.47E-04	0.004699967	0.007760411	0.008634823	0.007104602	0.04470434	0.2342332
Plaice	0.02437748	0.1620632	0.05116133	8.37E-04	0.007114459	0.005754342	0.01098556	0.005754342	1.05E-04	0.01569366	0.03693241	0.09227872	0.05252145	0.00617284	0	0.001464742	0.001046244	0.001464742	0.001883239	0.008788449	7.32E-04	0.003766478	0.01632141	0.01443817	0.002197112	5.23E-04	0.03096882	7.32E-04	0.002301737	0.2033898	0.006382088	0.001778615	0.005858966	0	0.006068215	0.002092488	0.002929483	4.18E-04	0.0257376	0.1869638
Plaice	0.01999783	0.1834583	0.0282578	0.002717096	0.00793392	0	0.005216824	0.001738941	4.35E-04	0.001086838	0.0571677	0.0921639	0.02108466	9.78E-04	0.001195522	0	0.001630258	0.001521574	0.001521574	0.002173677	0.001195522	0.005542876	0.02641017	0.008368656	0.001847625	0	0.04456037	8.69E-04	0.002064993	0.126508	0.02206282	0.004347354	0.002499728	0	0.001956309	0.004782089	0.00652103	5.43E-04	0.02999674	0.2796435
Plaice	0.01553063	0.1886324	0.02372735	0.002157032	0.007010354	7.55E-04	0.00474547	0	0	0.002911993	0.05899482	0.0913503	0.03569888	0.008628128	0	0.002264884	0.001402071	0.001617774	0.001186368	0.002480587	0.001078516	0.003774806	0.01466782	0.004314064	3.24E-04	0	0.03990509	0.002264884	0.003235548	0.1331967	0.006902502	0.00204918	0.001617774	6.47E-04	0.001294219	0.003559103	0.006578947	0.002804142	0.01844262	0.3042494
Plaice	0.03479272	0.1576777	0.09168782	8.46E-04	0.004018613	0.007085448	0.01195008	0.004230118	2.12E-04	0.008354484	0.03204315	0.1175973	0.07476734	0.008460237	3.17E-04	0.002009306	0.001163283	0.002220812	0.001269036	0.007402707	8.46E-04	0.009623519	0.03891709	0.02717851	0.003489848	6.35E-04	0.01998731	0.00105753	0.002432318	0.1355753	0.03267766	0.005922166	0.01046954	3.17E-04	0.006345178	0.001903553	0.002749577	1.06E-04	0.01945854	0.1122039
